timestamp,experiment_id,arm,run_id,purpose,model,input_tokens,output_tokens,reasoning_tokens,cached_tokens,cost_usd,cost_source,cache_hit
2026-09-22T23:08:06,D4-3,v2b,D4-3__v2b__hld-01-pre__t1,agent,openai/gpt-5-mini,1744,24,0,1536,0.0001384,reported,0
2026-09-22T23:08:08,D4-3,v2b,D4-3__v2b__hld-01-pre__t1,agent,openai/gpt-5-mini,1790,29,0,1664,0.0001311,reported,0
2026-09-22T23:08:15,D4-3,v2b,D4-3__v2b__hld-01-pre__t1,agent,openai/gpt-5-mini,1841,440,384,1664,0.00096585,reported,0
2026-09-22T23:08:27,D4-3,v2b,D4-3__v2b__hld-01-pre__t1,agent,openai/gpt-5-mini,1952,902,576,1792,0.0018888,reported,0
2026-09-22T23:08:27,D4-3,v2b,D4-3__v2b__hld-01-run1__t1,agent,openai/gpt-5-mini,1246,45,0,0,0.0,cache,1
2026-09-22T23:08:27,D4-3,v2b,D4-3__v2b__hld-01-run1__t1,agent,openai/gpt-5-mini,1543,685,640,1152,0.0,cache,1
2026-09-22T23:08:27,D4-3,v2b,D4-3__v2b__hld-01-run1__t1,agent,openai/gpt-5-mini,1670,529,448,1408,0.0,cache,1
2026-09-22T23:08:31,D4-3,v2b,D4-3__v2b__hld-01-run1__t1,agent,openai/gpt-5-mini,1748,198,128,0,0.000833,reported,0
2026-09-22T23:08:45,D4-3,v2b,D4-3__v2b__hld-01-run1__t1,agent,openai/gpt-5-mini,1833,973,576,1664,0.00202985,reported,0
2026-09-22T23:08:48,D4-3,v2b,D4-3__v2b__lst-01-cor__t1,agent,openai/gpt-5-mini,1265,45,92,0,0.00040625,reported,0
2026-09-22T23:08:53,D4-3,v2b,D4-3__v2b__lst-01-cor__t1,agent,openai/gpt-5-mini,1600,277,192,1152,0.0006948,reported,0
2026-09-22T23:08:54,D4-3,v2b,D4-3__v2b__lst-01-cor__t1,agent,openai/gpt-5-mini,1680,28,0,1536,0.0001304,reported,0
2026-09-22T23:08:56,D4-3,v2b,D4-3__v2b__lst-01-cor__t1,agent,openai/gpt-5-mini,1791,27,0,1536,0.00015615,reported,0
2026-09-22T23:08:57,D4-3,v2b,D4-3__v2b__lst-01-cor__t1,agent,openai/gpt-5-mini,1886,27,0,1664,0.0001511,reported,0
2026-09-22T23:09:04,D4-3,v2b,D4-3__v2b__lst-01-cor__t1,agent,openai/gpt-5-mini,1989,365,320,1792,0.00082405,reported,0
2026-09-22T23:09:07,D4-3,v2b,D4-3__v2b__lst-01-cor__t1,agent,openai/gpt-5-mini,2111,198,128,1920,0.00049175,reported,0
2026-09-22T23:09:23,D4-3,v2b,D4-3__v2b__lst-01-cor__t1,agent,openai/gpt-5-mini,2227,1244,704,2048,0.00258395,reported,0
2026-09-22T23:09:25,D4-3,v2b,D4-3__v2b__lst-01-pre__t1,agent,openai/gpt-5-mini,1265,49,0,0,0.00041425,reported,0
2026-09-22T23:09:31,D4-3,v2b,D4-3__v2b__lst-01-pre__t1,agent,openai/gpt-5-mini,1600,310,256,1152,0.0007608,reported,0
2026-09-22T23:09:32,D4-3,v2b,D4-3__v2b__lst-01-pre__t1,agent,openai/gpt-5-mini,1680,27,0,1536,0.0001284,reported,0
2026-09-22T23:09:34,D4-3,v2b,D4-3__v2b__lst-01-pre__t1,agent,openai/gpt-5-mini,1802,28,0,1536,0.0001609,reported,0
2026-09-22T23:09:35,D4-3,v2b,D4-3__v2b__lst-01-pre__t1,agent,openai/gpt-5-mini,1913,27,0,1664,0.00015785,reported,0
2026-09-22T23:09:45,D4-3,v2b,D4-3__v2b__lst-01-pre__t1,agent,openai/gpt-5-mini,2008,538,512,1792,0.0011748,reported,0
2026-09-22T23:09:59,D4-3,v2b,D4-3__v2b__lst-01-pre__t1,agent,openai/gpt-5-mini,2124,1024,448,1920,0.002147,reported,0
2026-09-22T23:09:59,D4-3,v2b,D4-3__v2b__lst-01-run3__t1,agent,openai/gpt-5-mini,1265,45,92,0,0.0,cache,1
2026-09-22T23:09:59,D4-3,v2b,D4-3__v2b__lst-01-run3__t1,agent,openai/gpt-5-mini,1600,277,192,1152,0.0,cache,1
2026-09-22T23:10:02,D4-3,v2b,D4-3__v2b__lst-01-run3__t1,agent,openai/gpt-5-mini,1679,28,0,0,0.00047575,reported,0
2026-09-22T23:10:03,D4-3,v2b,D4-3__v2b__lst-01-run3__t1,agent,openai/gpt-5-mini,1790,27,0,1536,0.0001559,reported,0
2026-09-22T23:10:08,D4-3,v2b,D4-3__v2b__lst-01-run3__t1,agent,openai/gpt-5-mini,1885,265,192,1664,0.00062685,reported,0
2026-09-22T23:10:12,D4-3,v2b,D4-3__v2b__lst-01-run3__t1,agent,openai/gpt-5-mini,1970,223,192,1792,0.0005353,reported,0
2026-09-22T23:10:28,D4-3,v2b,D4-3__v2b__lst-01-run3__t1,agent,openai/gpt-5-mini,2086,1323,704,1920,0.0027355,reported,0
2026-09-22T23:10:31,D4-3,v2b,D4-3__v2b__lck-01-cor__t1,agent,openai/gpt-5-mini,1260,45,102,0,0.000405,reported,0
2026-09-22T23:10:35,D4-3,v2b,D4-3__v2b__lck-01-cor__t1,agent,openai/gpt-5-mini,1552,135,64,1152,0.0003988,reported,0
2026-09-22T23:10:37,D4-3,v2b,D4-3__v2b__lck-01-cor__t1,agent,openai/gpt-5-mini,1653,27,0,1408,0.00015045,reported,0
2026-09-22T23:10:38,D4-3,v2b,D4-3__v2b__lck-01-cor__t1,agent,openai/gpt-5-mini,1760,22,0,1536,0.0001384,reported,0
2026-09-22T23:10:56,D4-3,v2b,D4-3__v2b__lck-01-cor__t1,agent,openai/gpt-5-mini,1880,953,704,1664,0.0020016,reported,0
2026-09-22T23:10:58,D4-3,v2b,D4-3__v2b__lck-01-pre__t1,agent,openai/gpt-5-mini,1254,45,0,0,0.0004035,reported,0
2026-09-22T23:11:05,D4-3,v2b,D4-3__v2b__lck-01-pre__t1,agent,openai/gpt-5-mini,1546,330,256,1152,0.0007873,reported,0
2026-09-22T23:11:07,D4-3,v2b,D4-3__v2b__lck-01-pre__t1,agent,openai/gpt-5-mini,1647,27,0,1408,0.00014895,reported,0
2026-09-22T23:11:09,D4-3,v2b,D4-3__v2b__lck-01-pre__t1,agent,openai/gpt-5-mini,1756,27,0,1536,0.0001474,reported,0
2026-09-22T23:11:15,D4-3,v2b,D4-3__v2b__lck-01-pre__t1,agent,openai/gpt-5-mini,1831,206,128,1664,0.00049535,reported,0
2026-09-22T23:11:30,D4-3,v2b,D4-3__v2b__lck-01-pre__t1,agent,openai/gpt-5-mini,1951,902,512,1792,0.00188855,reported,0
2026-09-22T23:11:30,D4-3,v2b,D4-3__v2b__lck-01-run2__t1,agent,openai/gpt-5-mini,1260,45,102,0,0.0,cache,1
2026-09-22T23:11:30,D4-3,v2b,D4-3__v2b__lck-01-run2__t1,agent,openai/gpt-5-mini,1552,135,64,1152,0.0,cache,1
2026-09-22T23:11:30,D4-3,v2b,D4-3__v2b__lck-01-run2__t1,agent,openai/gpt-5-mini,1653,27,0,1408,0.0,cache,1
2026-09-22T23:11:32,D4-3,v2b,D4-3__v2b__lck-01-run2__t1,agent,openai/gpt-5-mini,1762,22,0,0,0.0004845,reported,0
2026-09-22T23:11:42,D4-3,v2b,D4-3__v2b__lck-01-run2__t1,agent,openai/gpt-5-mini,1882,820,512,1664,0.0017361,reported,0
2026-09-22T23:11:47,D4-3,v2b,D4-3__v2b__trf-01-cor__t1,agent,openai/gpt-5-mini,1250,53,113,0,0.0004185,reported,0
2026-09-22T23:11:53,D4-3,v2b,D4-3__v2b__trf-01-cor__t1,agent,openai/gpt-5-mini,1659,417,384,1152,0.00098955,reported,0
2026-09-22T23:11:55,D4-3,v2b,D4-3__v2b__trf-01-cor__t1,agent,openai/gpt-5-mini,1764,28,0,1536,0.0001514,reported,0
2026-09-22T23:11:57,D4-3,v2b,D4-3__v2b__trf-01-cor__t1,agent,openai/gpt-5-mini,1875,28,0,1664,0.00015035,reported,0
2026-09-22T23:11:58,D4-3,v2b,D4-3__v2b__trf-01-cor__t1,agent,openai/gpt-5-mini,1952,29,0,1792,0.0001428,reported,0
2026-09-22T23:12:11,D4-3,v2b,D4-3__v2b__trf-01-cor__t1,agent,openai/gpt-5-mini,2003,839,768,1920,0.00174675,reported,0
2026-09-22T23:12:29,D4-3,v2b,D4-3__v2b__trf-01-cor__t1,agent,openai/gpt-5-mini,2122,1351,832,1920,0.0028005,reported,0
2026-09-22T23:12:32,D4-3,v2b,D4-3__v2b__trf-01-pre__t1,agent,openai/gpt-5-mini,1246,45,0,0,0.0004015,reported,0
2026-09-22T23:12:40,D4-3,v2b,D4-3__v2b__trf-01-pre__t1,agent,openai/gpt-5-mini,1655,412,320,1152,0.00097855,reported,0
2026-09-22T23:12:42,D4-3,v2b,D4-3__v2b__trf-01-pre__t1,agent,openai/gpt-5-mini,1760,28,0,1536,0.0001504,reported,0
2026-09-22T23:12:43,D4-3,v2b,D4-3__v2b__trf-01-pre__t1,agent,openai/gpt-5-mini,1868,27,0,1664,0.0001466,reported,0
2026-09-22T23:12:45,D4-3,v2b,D4-3__v2b__trf-01-pre__t1,agent,openai/gpt-5-mini,1963,28,0,1792,0.00014355,reported,0
2026-09-22T23:12:49,D4-3,v2b,D4-3__v2b__trf-01-pre__t1,agent,openai/gpt-5-mini,2040,268,192,1920,0.000614,reported,0
2026-09-22T23:13:05,D4-3,v2b,D4-3__v2b__trf-01-pre__t1,agent,openai/gpt-5-mini,2159,1145,640,1920,0.00239775,reported,0
2026-09-22T23:13:08,D4-3,v2b,D4-3__v2b__trf-02-pre__t1,agent,openai/gpt-5-mini,1249,57,0,0,0.00042625,reported,0
2026-09-22T23:13:11,D4-3,v2b,D4-3__v2b__trf-02-pre__t1,agent,openai/gpt-5-mini,1658,114,64,1152,0.0003833,reported,0
2026-09-22T23:13:12,D4-3,v2b,D4-3__v2b__trf-02-pre__t1,agent,openai/gpt-5-mini,1761,27,0,1536,0.00014865,reported,0
2026-09-22T23:13:14,D4-3,v2b,D4-3__v2b__trf-02-pre__t1,agent,openai/gpt-5-mini,1865,26,0,1664,0.00014385,reported,0
2026-09-22T23:13:15,D4-3,v2b,D4-3__v2b__trf-02-pre__t1,agent,openai/gpt-5-mini,1958,27,0,1792,0.0001403,reported,0
2026-09-22T23:13:26,D4-3,v2b,D4-3__v2b__trf-02-pre__t1,agent,openai/gpt-5-mini,2033,305,256,1920,0.00068625,reported,0
2026-09-22T23:13:41,D4-3,v2b,D4-3__v2b__trf-02-pre__t1,agent,openai/gpt-5-mini,2151,1003,640,1920,0.00211175,reported,0
2026-09-22T23:13:43,D4-3,v2b,D4-3__v2b__brc-01-cor__t1,agent,openai/gpt-5-mini,1252,45,0,0,0.000403,reported,0
2026-09-22T23:13:48,D4-3,v2b,D4-3__v2b__brc-01-cor__t1,agent,openai/gpt-5-mini,1580,199,128,1152,0.0005338,reported,0
2026-09-22T23:13:51,D4-3,v2b,D4-3__v2b__brc-01-cor__t1,agent,openai/gpt-5-mini,1710,116,64,1536,0.0003139,reported,0
2026-09-22T23:14:01,D4-3,v2b,D4-3__v2b__brc-01-cor__t1,agent,openai/gpt-5-mini,1789,652,576,1664,0.00137685,reported,0
2026-09-22T23:14:15,D4-3,v2b,D4-3__v2b__brc-01-cor__t1,agent,openai/gpt-5-mini,1898,1066,576,1664,0.0022321,reported,0
2026-09-22T23:14:17,D4-3,v2b,D4-3__v2b__brc-01-pre__t1,agent,openai/gpt-5-mini,1245,45,0,0,0.00040125,reported,0
2026-09-22T23:14:22,D4-3,v2b,D4-3__v2b__brc-01-pre__t1,agent,openai/gpt-5-mini,1573,233,192,1152,0.00060005,reported,0
2026-09-22T23:14:23,D4-3,v2b,D4-3__v2b__brc-01-pre__t1,agent,openai/gpt-5-mini,1703,23,0,1536,0.00012615,reported,0
2026-09-22T23:14:37,D4-3,v2b,D4-3__v2b__brc-01-pre__t1,agent,openai/gpt-5-mini,1782,904,512,1664,0.0018791,reported,0
2026-09-22T23:14:45,D4-3,v2b,D4-3__v2b__brc-01-run2__t1,agent,openai/gpt-5-mini,1252,45,106,0,0.000403,reported,0
2026-09-22T23:14:49,D4-3,v2b,D4-3__v2b__brc-01-run2__t1,agent,openai/gpt-5-mini,1580,131,64,1152,0.0003978,reported,0
2026-09-22T23:14:56,D4-3,v2b,D4-3__v2b__brc-01-run2__t1,agent,openai/gpt-5-mini,1710,434,384,1536,0.0009499,reported,0
2026-09-22T23:15:05,D4-3,v2b,D4-3__v2b__brc-01-run2__t1,agent,openai/gpt-5-mini,1789,671,640,1664,0.00141485,reported,0
2026-09-22T23:15:21,D4-3,v2b,D4-3__v2b__brc-01-run2__t1,agent,openai/gpt-5-mini,1898,1139,832,1664,0.0023781,reported,0
2026-09-22T23:16:35,D4-3-check,off_retest,D4-3-check__off_retest__off-01-cor__t2,agent,openai/gpt-5-mini,1382,58,101,0,0.0004615,reported,0
2026-09-22T23:16:39,D4-3-check,off_retest,D4-3-check__off_retest__off-01-cor__t2,agent,openai/gpt-5-mini,1798,161,128,1280,0.0004835,reported,0
2026-09-22T23:16:41,D4-3-check,off_retest,D4-3-check__off_retest__off-01-cor__t2,agent,openai/gpt-5-mini,1899,27,0,1664,0.00015435,reported,0
2026-09-22T23:16:42,D4-3-check,off_retest,D4-3-check__off_retest__off-01-cor__t2,agent,openai/gpt-5-mini,1999,26,0,1792,0.00014855,reported,0
2026-09-22T23:16:44,D4-3-check,off_retest,D4-3-check__off_retest__off-01-cor__t2,agent,openai/gpt-5-mini,2099,27,0,1920,0.00014675,reported,0
2026-09-22T23:16:46,D4-3-check,off_retest,D4-3-check__off_retest__off-01-cor__t2,agent,openai/gpt-5-mini,2174,26,0,2048,0.0001347,reported,0
2026-09-22T23:16:53,D4-3-check,off_retest,D4-3-check__off_retest__off-01-cor__t2,agent,openai/gpt-5-mini,2295,285,256,2048,0.00068295,reported,0
2026-09-22T23:17:06,D4-3-check,off_retest,D4-3-check__off_retest__off-01-cor__t2,agent,openai/gpt-5-mini,2407,619,576,2176,0.00135015,reported,0
2026-09-22T23:17:24,D4-3-check,off_retest,D4-3-check__off_retest__off-01-cor__t2,agent,openai/gpt-5-mini,2457,940,576,2304,0.00197585,reported,0
2026-09-22T23:17:32,D4-3,v2b,D4-3__v2b__lh-01-cor__t2,agent,openai/gpt-5-mini,1413,40,0,0,0.00043325,reported,0
2026-09-22T23:17:36,D4-3,v2b,D4-3__v2b__lh-01-cor__t2,agent,openai/gpt-5-mini,1845,99,64,1280,0.00037125,reported,0
2026-09-22T23:17:37,D4-3,v2b,D4-3__v2b__lh-01-cor__t2,agent,openai/gpt-5-mini,1934,27,0,1792,0.0001343,reported,0
2026-09-22T23:17:39,D4-3,v2b,D4-3__v2b__lh-01-cor__t2,agent,openai/gpt-5-mini,2044,26,0,1792,0.0001598,reported,0
2026-09-22T23:17:41,D4-3,v2b,D4-3__v2b__lh-01-cor__t2,agent,openai/gpt-5-mini,2136,27,0,1920,0.000156,reported,0
2026-09-22T23:17:43,D4-3,v2b,D4-3__v2b__lh-01-cor__t2,agent,openai/gpt-5-mini,2211,22,0,0,0.00059675,reported,0
2026-09-22T23:17:58,D4-3,v2b,D4-3__v2b__lh-01-cor__t2,agent,openai/gpt-5-mini,2332,1078,384,2048,0.0022782,reported,0
2026-09-22T23:17:59,D4-3,v2b,D4-3__v2b__lh-01-pre__t2,agent,openai/gpt-5-mini,1413,43,0,0,0.00043925,reported,0
2026-09-22T23:18:04,D4-3,v2b,D4-3__v2b__lh-01-pre__t2,agent,openai/gpt-5-mini,1845,282,192,1280,0.00073725,reported,0
2026-09-22T23:18:06,D4-3,v2b,D4-3__v2b__lh-01-pre__t2,agent,openai/gpt-5-mini,1934,27,0,1792,0.0001343,reported,0
2026-09-22T23:18:07,D4-3,v2b,D4-3__v2b__lh-01-pre__t2,agent,openai/gpt-5-mini,2044,26,0,1792,0.0001598,reported,0
2026-09-22T23:18:09,D4-3,v2b,D4-3__v2b__lh-01-pre__t2,agent,openai/gpt-5-mini,2136,27,0,1920,0.000156,reported,0
2026-09-22T23:18:10,D4-3,v2b,D4-3__v2b__lh-01-pre__t2,agent,openai/gpt-5-mini,2211,22,0,0,0.00059675,reported,0
2026-09-22T23:18:26,D4-3,v2b,D4-3__v2b__lh-01-pre__t2,agent,openai/gpt-5-mini,2332,1126,640,2176,0.0023454,reported,0
2026-09-22T23:18:29,D4-3,v2b,D4-3__v2b__lh-02-run1__t2,agent,openai/gpt-5-mini,1409,55,86,0,0.00046225,reported,0
2026-09-22T23:18:32,D4-3,v2b,D4-3__v2b__lh-02-run1__t2,agent,openai/gpt-5-mini,1841,139,64,1280,0.00045025,reported,0
2026-09-22T23:18:34,D4-3,v2b,D4-3__v2b__lh-02-run1__t2,agent,openai/gpt-5-mini,1928,26,0,1792,0.0001308,reported,0
2026-09-22T23:18:35,D4-3,v2b,D4-3__v2b__lh-02-run1__t2,agent,openai/gpt-5-mini,2038,25,0,1792,0.0001563,reported,0
2026-09-22T23:18:36,D4-3,v2b,D4-3__v2b__lh-02-run1__t2,agent,openai/gpt-5-mini,2128,26,0,1920,0.000152,reported,0
2026-09-22T23:18:40,D4-3,v2b,D4-3__v2b__lh-02-run1__t2,agent,openai/gpt-5-mini,2201,22,0,2048,0.00013345,reported,0
2026-09-22T23:18:51,D4-3,v2b,D4-3__v2b__lh-02-run1__t2,agent,openai/gpt-5-mini,2318,859,384,2176,0.0018079,reported,0
2026-09-22T23:18:51,D4-3,v2b,D4-3__v2b__off-01-cor__t2,agent,openai/gpt-5-mini,1382,58,101,0,0.0,cache,1
2026-09-22T23:18:51,D4-3,v2b,D4-3__v2b__off-01-cor__t2,agent,openai/gpt-5-mini,1798,161,128,1280,0.0,cache,1
2026-09-22T23:18:51,D4-3,v2b,D4-3__v2b__off-01-cor__t2,agent,openai/gpt-5-mini,1899,27,0,1664,0.0,cache,1
2026-09-22T23:18:51,D4-3,v2b,D4-3__v2b__off-01-cor__t2,agent,openai/gpt-5-mini,1999,26,0,1792,0.0,cache,1
2026-09-22T23:18:51,D4-3,v2b,D4-3__v2b__off-01-cor__t2,agent,openai/gpt-5-mini,2099,27,0,1920,0.0,cache,1
2026-09-22T23:18:51,D4-3,v2b,D4-3__v2b__off-01-cor__t2,agent,openai/gpt-5-mini,2174,26,0,2048,0.0,cache,1
2026-09-22T23:18:51,D4-3,v2b,D4-3__v2b__off-01-cor__t2,agent,openai/gpt-5-mini,2295,285,256,2048,0.0,cache,1
2026-09-22T23:18:51,D4-3,v2b,D4-3__v2b__off-01-cor__t2,agent,openai/gpt-5-mini,2407,619,576,2176,0.0,cache,1
2026-09-22T23:18:51,D4-3,v2b,D4-3__v2b__off-01-cor__t2,agent,openai/gpt-5-mini,2457,940,576,2304,0.0,cache,1
2026-09-22T23:18:54,D4-3,v2b,D4-3__v2b__off-01-pre__t2,agent,openai/gpt-5-mini,1382,73,118,0,0.0004915,reported,0
2026-09-22T23:18:57,D4-3,v2b,D4-3__v2b__off-01-pre__t2,agent,openai/gpt-5-mini,1798,141,64,1280,0.0004435,reported,0
2026-09-22T23:18:59,D4-3,v2b,D4-3__v2b__off-01-pre__t2,agent,openai/gpt-5-mini,1899,27,0,1664,0.00015435,reported,0
2026-09-22T23:19:00,D4-3,v2b,D4-3__v2b__off-01-pre__t2,agent,openai/gpt-5-mini,1999,26,0,1792,0.00014855,reported,0
2026-09-22T23:19:02,D4-3,v2b,D4-3__v2b__off-01-pre__t2,agent,openai/gpt-5-mini,2099,27,0,1920,0.00014675,reported,0
2026-09-22T23:19:03,D4-3,v2b,D4-3__v2b__off-01-pre__t2,agent,openai/gpt-5-mini,2174,26,0,2048,0.0001347,reported,0
2026-09-22T23:19:06,D4-3,v2b,D4-3__v2b__off-01-pre__t2,agent,openai/gpt-5-mini,2295,168,128,2048,0.00044895,reported,0
2026-09-22T23:19:25,D4-3,v2b,D4-3__v2b__off-01-pre__t2,agent,openai/gpt-5-mini,2408,1331,768,2176,0.0027744,reported,0
2026-09-22T23:19:32,D4-3,v2b,D4-3__v2b__off-01-pre__t2,agent,openai/gpt-5-mini,2949,366,0,2304,0.00095085,reported,0
2026-09-22T23:19:35,D4-3,v2b,D4-3__v2b__off-01-run1__t2,agent,openai/gpt-5-mini,1387,59,106,0,0.00046475,reported,0
2026-09-22T23:19:44,D4-3,v2b,D4-3__v2b__off-01-run1__t2,agent,openai/gpt-5-mini,1803,503,448,1280,0.00116875,reported,0
2026-09-22T23:19:45,D4-3,v2b,D4-3__v2b__off-01-run1__t2,agent,openai/gpt-5-mini,1904,27,0,1664,0.0001556,reported,0
2026-09-22T23:19:47,D4-3,v2b,D4-3__v2b__off-01-run1__t2,agent,openai/gpt-5-mini,2004,26,0,1792,0.0001498,reported,0
2026-09-22T23:19:48,D4-3,v2b,D4-3__v2b__off-01-run1__t2,agent,openai/gpt-5-mini,2104,27,0,1920,0.000148,reported,0
2026-09-22T23:19:50,D4-3,v2b,D4-3__v2b__off-01-run1__t2,agent,openai/gpt-5-mini,2179,26,0,0,0.00059675,reported,0
2026-09-22T23:19:56,D4-3,v2b,D4-3__v2b__off-01-run1__t2,agent,openai/gpt-5-mini,2300,319,256,2048,0.0007522,reported,0
2026-09-22T23:20:07,D4-3,v2b,D4-3__v2b__off-01-run1__t2,agent,openai/gpt-5-mini,2412,743,384,2176,0.0015994,reported,0
2026-09-22T23:20:09,D4-3,v2b,D4-3__v2b__acc-01-cor__t2,agent,openai/gpt-5-mini,1375,48,114,0,0.00043975,reported,0
2026-09-22T23:20:13,D4-3,v2b,D4-3__v2b__acc-01-cor__t2,agent,openai/gpt-5-mini,1677,159,128,1280,0.00044925,reported,0
2026-09-22T23:20:15,D4-3,v2b,D4-3__v2b__acc-01-cor__t2,agent,openai/gpt-5-mini,1762,26,0,1536,0.0001469,reported,0
2026-09-22T23:20:17,D4-3,v2b,D4-3__v2b__acc-01-cor__t2,agent,openai/gpt-5-mini,1862,27,0,1664,0.0001451,reported,0
2026-09-22T23:20:21,D4-3,v2b,D4-3__v2b__acc-01-cor__t2,agent,openai/gpt-5-mini,1977,229,192,1792,0.00054905,reported,0
2026-09-22T23:20:32,D4-3,v2b,D4-3__v2b__acc-01-cor__t2,agent,openai/gpt-5-mini,2103,669,256,1920,0.00143175,reported,0
2026-09-22T23:20:34,D4-3,v2b,D4-3__v2b__acc-01-pre__t2,agent,openai/gpt-5-mini,1365,45,0,0,0.00043125,reported,0
2026-09-22T23:20:39,D4-3,v2b,D4-3__v2b__acc-01-pre__t2,agent,openai/gpt-5-mini,1667,236,192,1280,0.00060075,reported,0
2026-09-22T23:20:41,D4-3,v2b,D4-3__v2b__acc-01-pre__t2,agent,openai/gpt-5-mini,1752,26,0,1536,0.0001444,reported,0
2026-09-22T23:20:42,D4-3,v2b,D4-3__v2b__acc-01-pre__t2,agent,openai/gpt-5-mini,1852,27,0,1664,0.0001426,reported,0
2026-09-22T23:20:47,D4-3,v2b,D4-3__v2b__acc-01-pre__t2,agent,openai/gpt-5-mini,1961,244,192,1792,0.00057505,reported,0
2026-09-22T23:21:01,D4-3,v2b,D4-3__v2b__acc-01-pre__t2,agent,openai/gpt-5-mini,2087,801,320,1920,0.00169175,reported,0
2026-09-22T23:21:01,D4-3,v2b,D4-3__v2b__acc-01-run2__t2,agent,openai/gpt-5-mini,1375,48,114,0,0.0,cache,1
2026-09-22T23:21:01,D4-3,v2b,D4-3__v2b__acc-01-run2__t2,agent,openai/gpt-5-mini,1677,159,128,1280,0.0,cache,1
2026-09-22T23:21:03,D4-3,v2b,D4-3__v2b__acc-01-run2__t2,agent,openai/gpt-5-mini,1762,27,0,0,0.0004945,reported,0
2026-09-22T23:21:05,D4-3,v2b,D4-3__v2b__acc-01-run2__t2,agent,openai/gpt-5-mini,1877,22,0,1664,0.00013885,reported,0
2026-09-22T23:21:09,D4-3,v2b,D4-3__v2b__acc-01-run2__t2,agent,openai/gpt-5-mini,2003,212,128,1792,0.00052155,reported,0
2026-09-22T23:21:24,D4-3,v2b,D4-3__v2b__acc-01-run2__t2,agent,openai/gpt-5-mini,2103,1068,640,1920,0.00222975,reported,0
2026-09-22T23:21:26,D4-3,v2b,D4-3__v2b__hld-01-cor__t2,agent,openai/gpt-5-mini,1364,45,113,0,0.000431,reported,0
2026-09-22T23:21:31,D4-3,v2b,D4-3__v2b__hld-01-cor__t2,agent,openai/gpt-5-mini,1661,137,64,1280,0.00040125,reported,0
2026-09-22T23:21:32,D4-3,v2b,D4-3__v2b__hld-01-cor__t2,agent,openai/gpt-5-mini,1788,23,0,0,0.000493,reported,0
2026-09-22T23:21:34,D4-3,v2b,D4-3__v2b__hld-01-cor__t2,agent,openai/gpt-5-mini,1866,29,0,1664,0.0001501,reported,0
2026-09-22T23:21:46,D4-3,v2b,D4-3__v2b__hld-01-cor__t2,agent,openai/gpt-5-mini,1917,760,448,1792,0.00159605,reported,0
2026-09-22T23:21:48,D4-3,v2b,D4-3__v2b__hld-01-pre__t2,agent,openai/gpt-5-mini,1359,45,0,0,0.00042975,reported,0
2026-09-22T23:21:51,D4-3,v2b,D4-3__v2b__hld-01-pre__t2,agent,openai/gpt-5-mini,1656,115,64,1280,0.000356,reported,0
2026-09-22T23:21:55,D4-3,v2b,D4-3__v2b__hld-01-pre__t2,agent,openai/gpt-5-mini,1783,204,128,1536,0.00050815,reported,0
2026-09-22T23:22:10,D4-3,v2b,D4-3__v2b__hld-01-pre__t2,agent,openai/gpt-5-mini,1862,960,576,1664,0.0020111,reported,0
2026-09-22T23:22:18,D4-3,v2b,D4-3__v2b__hld-01-pre__t2,agent,openai/gpt-5-mini,2265,510,256,1792,0.00118305,reported,0
2026-09-22T23:22:18,D4-3,v2b,D4-3__v2b__hld-01-run1__t2,agent,openai/gpt-5-mini,1364,45,113,0,0.0,cache,1
2026-09-22T23:22:18,D4-3,v2b,D4-3__v2b__hld-01-run1__t2,agent,openai/gpt-5-mini,1661,137,64,1280,0.0,cache,1
2026-09-22T23:22:18,D4-3,v2b,D4-3__v2b__hld-01-run1__t2,agent,openai/gpt-5-mini,1788,23,0,0,0.0,cache,1
2026-09-22T23:22:31,D4-3,v2b,D4-3__v2b__hld-01-run1__t2,agent,openai/gpt-5-mini,1866,898,512,1792,0.0018593,reported,0
2026-09-22T23:22:34,D4-3,v2b,D4-3__v2b__lst-01-cor__t2,agent,openai/gpt-5-mini,1383,67,111,0,0.00047975,reported,0
2026-09-22T23:22:40,D4-3,v2b,D4-3__v2b__lst-01-cor__t2,agent,openai/gpt-5-mini,1718,436,384,1280,0.0010135,reported,0
2026-09-22T23:22:42,D4-3,v2b,D4-3__v2b__lst-01-cor__t2,agent,openai/gpt-5-mini,1798,28,0,1664,0.0001311,reported,0
2026-09-22T23:22:44,D4-3,v2b,D4-3__v2b__lst-01-cor__t2,agent,openai/gpt-5-mini,1909,27,0,1664,0.00015685,reported,0
2026-09-22T23:22:45,D4-3,v2b,D4-3__v2b__lst-01-cor__t2,agent,openai/gpt-5-mini,2004,22,0,1792,0.0001418,reported,0
2026-09-22T23:22:49,D4-3,v2b,D4-3__v2b__lst-01-cor__t2,agent,openai/gpt-5-mini,2120,202,128,1920,0.000502,reported,0
2026-09-22T23:23:06,D4-3,v2b,D4-3__v2b__lst-01-cor__t2,agent,openai/gpt-5-mini,2242,1157,576,2048,0.0024137,reported,0
2026-09-22T23:23:08,D4-3,v2b,D4-3__v2b__lst-01-pre__t2,agent,openai/gpt-5-mini,1383,45,0,0,0.00043575,reported,0
2026-09-22T23:23:13,D4-3,v2b,D4-3__v2b__lst-01-pre__t2,agent,openai/gpt-5-mini,1718,100,64,1280,0.0003415,reported,0
